customer_id,customer_name,email,age,gender,city,region,signup_date,customer_status,total_orders,total_spend,total_profit,average_order_value,last_purchase,total_quantity,days_since_last_purchase,has_purchased
C00168,Ishita Kapoor,ishita.kapoor168@example.com,53,Male,Patna,East,2023-09-08,Active,27.0,12037.82,3780.73,445.8451851851852,2025-12-28,55.0,3.0,1
C00169,Priya Reddy,priya.reddy169@example.com,32,Other,Bengaluru,South,2025-06-10,Active,12.0,3248.68,1352.1200000000001,270.7233333333333,2025-12-26,26.0,5.0,1
C00170,Mia Williams,mia.williams170@example.com,27,Male,Kochi,South,2023-08-26,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00171,Vikram Wilson,vikram.wilson171@example.com,26,Male,Ranchi,East,2025-04-03,Active,8.0,3747.0099999999998,1614.57,468.37624999999997,2025-06-10,16.0,204.0,1
C00172,Priya Reddy,priya.reddy172@example.com,26,Female,Guwahati,East,2023-12-20,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00173,James Mehta,james.mehta173@example.com,34,Female,Ranchi,East,2025-05-15,Active,15.0,6600.070000000001,2677.63,440.0046666666667,2025-11-17,28.0,44.0,1
C00174,Ananya Rao,ananya.rao174@example.com,38,Female,Surat,West,2024-08-08,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00175,Aarav Wilson,aarav.wilson175@example.com,37,Female,Patna,East,2023-10-09,Active,4.0,2898.32,1506.1499999999999,724.58,2025-07-01,5.0,183.0,1
C00176,Emma Brown,emma.brown176@example.com,43,Female,Amritsar,North,2025-03-05,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00177,Daniel Gupta,daniel.gupta177@example.com,35,Other,Bhubaneswar,East,2023-09-14,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00178,Ananya Miller,ananya.miller178@example.com,49,Other,Mysuru,South,2023-02-10,Active,6.0,2559.15,885.62,426.52500000000003,2025-12-25,10.0,6.0,1
C00179,Varun Das,varun.das179@example.com,32,Other,Mumbai,West,2023-05-15,Active,17.0,3985.0,1134.58,234.41176470588235,2025-12-17,32.0,14.0,1
C00180,Emma Kapoor,emma.kapoor180@example.com,62,Male,Patna,East,2023-07-25,Active,5.0,3245.61,1360.01,649.1220000000001,2025-08-06,9.0,147.0,1
C00181,Sanjay Mehta,sanjay.mehta181@example.com,41,Male,Guwahati,East,2023-09-21,Inactive,3.0,560.39,213.39999999999998,186.79666666666665,2024-06-06,7.0,573.0,1
C00182,Emma Iyer,emma.iyer182@example.com,26,Male,Ahmedabad,West,2024-04-24,Inactive,7.0,1887.5500000000002,578.8299999999999,269.65000000000003,2025-12-30,14.0,1.0,1
C00183,Isabella Wilson,isabella.wilson183@example.com,24,Other,Bengaluru,South,2024-11-21,Inactive,2.0,275.84000000000003,86.9,137.92000000000002,2025-02-28,3.0,306.0,1
C00184,Sophia Joshi,sophia.joshi184@example.com,39,Male,Kolkata,East,2023-09-28,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00185,Olivia Taylor,olivia.taylor185@example.com,32,Other,Ahmedabad,West,2023-09-26,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00186,Olivia Rao,olivia.rao186@example.com,42,Female,Kolkata,East,2023-01-26,Active,1.0,1026.62,344.94,1026.62,2024-06-24,4.0,555.0,1
C00187,Sneha Miller,sneha.miller187@example.com,39,Male,Guwahati,East,2024-10-12,Inactive,1.0,232.71,113.31,232.71,2024-04-05,3.0,635.0,1
C00188,Ananya Singh,ananya.singh188@example.com,34,Male,Ranchi,East,2023-02-08,Active,1.0,179.38,71.07,179.38,2024-04-04,1.0,636.0,1
C00189,Ananya Rao,ananya.rao189@example.com,26,Other,Mumbai,West,2023-05-19,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00190,Meera Williams,meera.williams190@example.com,19,Other,Guwahati,East,2025-01-14,Active,1.0,124.91,12.81,124.91,2024-05-10,2.0,600.0,1
C00191,Ananya Brown,ananya.brown191@example.com,30,Other,Nagpur,West,2024-02-22,Inactive,15.0,9200.2,2258.92,613.3466666666667,2025-11-23,26.0,38.0,1
C00192,James Das,james.das192@example.com,43,Male,Kolkata,East,2024-03-30,Active,2.0,333.25,177.59,166.625,2024-09-07,2.0,480.0,1
C00193,Ananya Wilson,ananya.wilson193@example.com,37,Female,Chennai,South,2024-07-11,Inactive,3.0,422.04,130.75,140.68,2025-01-11,3.0,354.0,1
C00194,Karan Mehta,karan.mehta194@example.com,22,Male,Kolkata,East,2023-05-06,Inactive,5.0,1189.6100000000001,427.85,237.92200000000003,2025-05-21,7.0,224.0,1
C00195,Olivia Gupta,olivia.gupta195@example.com,36,Other,Mumbai,West,2024-10-16,Active,2.0,481.65000000000003,195.34,240.82500000000002,2025-02-15,2.0,319.0,1
C00196,Sophia Iyer,sophia.iyer196@example.com,38,Male,Delhi,North,2023-05-09,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00197,William Anderson,william.anderson197@example.com,26,Other,Hyderabad,South,2023-08-01,Active,4.0,970.0600000000001,312.89,242.51500000000001,2025-05-12,4.0,233.0,1
C00198,Michael Singh,michael.singh198@example.com,36,Other,Chennai,South,2023-01-03,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00199,Kavya Mehta,kavya.mehta199@example.com,35,Male,Bengaluru,South,2023-04-23,Active,4.0,923.3699999999999,302.06,230.84249999999997,2025-08-03,7.0,150.0,1
C00200,Aarav Das,aarav.das200@example.com,23,Male,Jaipur,North,2024-08-25,Active,2.0,99.63,33.56,49.815,2025-03-31,2.0,275.0,1
C00201,Aanya Singh,aanya.singh201@example.com,38,Other,Chennai,South,2024-03-07,Active,2.0,546.0799999999999,146.84,273.03999999999996,2024-10-30,3.0,427.0,1
C00202,Nikhil Anderson,nikhil.anderson202@example.com,40,Female,Chandigarh,North,2024-06-09,Active,6.0,2192.04,602.41,365.34,2025-09-15,8.0,107.0,1
C00203,Sneha Davis,sneha.davis203@example.com,45,Male,Goa,West,2025-01-14,Active,3.0,2990.91,1401.9099999999999,996.9699999999999,2025-03-11,4.0,295.0,1
C00204,Daniel Sharma,daniel.sharma204@example.com,45,Male,Ranchi,East,2024-05-05,Inactive,2.0,1020.25,270.95,510.125,2025-10-31,5.0,61.0,1
C00205,Ananya Brown,ananya.brown205@example.com,21,Other,Nagpur,West,2024-03-30,Active,1.0,120.69,56.3,120.69,2025-12-17,1.0,14.0,1
C00206,Divya Singh,divya.singh206@example.com,25,Male,Lucknow,North,2023-05-10,Active,5.0,1070.43,420.86,214.086,2025-06-15,8.0,199.0,1
C00207,Divya Smith,divya.smith207@example.com,40,Female,Ranchi,East,2024-04-09,Active,1.0,221.07,101.67,221.07,2024-05-18,3.0,592.0,1
C00208,Sophia Moore,sophia.moore208@example.com,40,Male,Mumbai,West,2025-05-23,Active,11.0,2646.56,808.36,240.59636363636363,2025-12-14,22.0,17.0,1
C00209,Nikhil Rao,nikhil.rao209@example.com,40,Female,Kochi,South,2023-12-14,Inactive,6.0,3067.8,950.24,511.3,2025-07-23,11.0,161.0,1
C00210,Emma Kumar,emma.kumar210@example.com,70,Female,Surat,West,2024-03-13,Active,3.0,2813.1,898.4699999999999,937.6999999999999,2025-12-02,6.0,29.0,1
C00211,Rahul Wilson,rahul.wilson211@example.com,40,Female,Patna,East,2023-03-10,Active,1.0,92.69,33.96,92.69,2024-02-07,1.0,693.0,1
C00212,Meera Kumar,meera.kumar212@example.com,46,Other,Delhi,North,2025-01-26,Active,4.0,1701.9199999999998,566.65,425.47999999999996,2025-12-28,10.0,3.0,1
C00213,Aanya Williams,aanya.williams213@example.com,44,Other,Coimbatore,South,2024-07-29,Active,1.0,58.14,24.63,58.14,2025-03-25,1.0,281.0,1
C00214,Ishita Wilson,ishita.wilson214@example.com,41,Female,Chandigarh,North,2025-06-07,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00215,Divya Nair,divya.nair215@example.com,31,Female,Lucknow,North,2023-04-17,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00216,Olivia Brown,olivia.brown216@example.com,42,Male,Bengaluru,South,2025-05-17,Active,2.0,682.62,191.79000000000002,341.31,2025-01-12,3.0,353.0,1
C00217,Michael Mehta,michael.mehta217@example.com,27,Other,Kolkata,East,2023-08-20,Active,4.0,1805.1,570.5400000000001,451.275,2025-07-26,7.0,158.0,1
C00218,Mia Wilson,mia.wilson218@example.com,32,Other,Amritsar,North,2023-10-01,Active,13.0,6219.86,2160.97,478.4507692307692,2025-11-11,22.0,50.0,1
C00219,Mia Iyer,mia.iyer219@example.com,30,Female,Patna,East,2023-01-07,Active,2.0,601.44,119.72,300.72,2025-04-19,2.0,256.0,1
C00220,Olivia Joshi,olivia.joshi220@example.com,35,Male,Coimbatore,South,2023-05-26,Active,19.0,7740.83,2718.08,407.4121052631579,2025-12-28,37.0,3.0,1
C00221,Emma Smith,emma.smith221@example.com,58,Male,Delhi,North,2024-01-21,Active,14.0,4346.7,1173.74,310.4785714285714,2025-12-29,23.0,2.0,1
C00222,Ishita Nair,ishita.nair222@example.com,18,Other,Bhubaneswar,East,2023-11-29,Active,13.0,3328.83,1098.3899999999999,256.06384615384616,2025-12-13,19.0,18.0,1
C00223,Rahul Verma,rahul.verma223@example.com,41,Other,Delhi,North,2023-02-20,Active,4.0,1601.57,500.78,400.3925,2025-12-31,9.0,0.0,1
C00224,Olivia Kapoor,olivia.kapoor224@example.com,18,Female,Ranchi,East,2024-09-13,Active,1.0,335.58,139.7,335.58,2025-05-02,4.0,243.0,1
C00225,Michael Smith,michael.smith225@example.com,30,Male,Bhubaneswar,East,2023-12-20,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00226,Pooja Smith,pooja.smith226@example.com,45,Other,Guwahati,East,2023-11-12,Active,4.0,5531.95,1895.49,1382.9875,2025-12-15,7.0,16.0,1
C00227,Aanya Sharma,aanya.sharma227@example.com,35,Male,Goa,West,2023-11-05,Inactive,3.0,662.25,188.03,220.75,2024-12-15,7.0,381.0,1
C00228,Neha Iyer,neha.iyer228@example.com,24,Male,Chennai,South,2023-01-08,Active,19.0,5785.28,1788.54,304.48842105263157,2025-12-06,41.0,25.0,1
C00229,Rahul Joshi,rahul.joshi229@example.com,27,Other,Pune,West,2024-12-21,Active,17.0,9755.93,3252.65,573.8782352941176,2025-11-30,31.0,31.0,1
C00230,Karan Taylor,karan.taylor230@example.com,41,Male,Kolkata,East,2024-03-22,Active,3.0,933.6399999999999,394.84,311.2133333333333,2025-11-14,4.0,47.0,1
C00231,Varun Kapoor,varun.kapoor231@example.com,27,Other,Lucknow,North,2024-02-19,Active,1.0,175.47,58.27,175.47,2025-01-11,1.0,354.0,1
C00232,Ananya Joshi,ananya.joshi232@example.com,37,Male,Ahmedabad,West,2023-11-29,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00233,Mia Das,mia.das233@example.com,35,Male,Nagpur,West,2024-03-23,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00234,Varun Joshi,varun.joshi234@example.com,28,Other,Kochi,South,2023-03-22,Active,3.0,1322.8,371.03,440.93333333333334,2025-04-26,7.0,249.0,1
C00235,Sneha Iyer,sneha.iyer235@example.com,56,Male,Patna,East,2023-03-20,Active,4.0,1380.08,462.65,345.02,2025-10-09,9.0,83.0,1
C00236,Sanjay Gupta,sanjay.gupta236@example.com,41,Female,Amritsar,North,2023-12-26,Active,9.0,3318.7599999999998,1411.2099999999998,368.7511111111111,2025-12-04,20.0,27.0,1
C00237,Ananya Singh,ananya.singh237@example.com,18,Female,Bengaluru,South,2023-07-22,Active,2.0,413.66,126.03999999999999,206.83,2025-11-23,2.0,38.0,1
C00238,Arjun Verma,arjun.verma238@example.com,36,Other,Mysuru,South,2024-05-20,Active,16.0,5453.17,2049.1,340.823125,2025-11-14,27.0,47.0,1
C00239,Mia Williams,mia.williams239@example.com,28,Other,Nagpur,West,2024-10-12,Inactive,3.0,307.7,126.07,102.56666666666666,2025-09-28,3.0,94.0,1
C00240,Rahul Malhotra,rahul.malhotra240@example.com,43,Male,Patna,East,2024-04-25,Active,11.0,2577.87,728.81,234.35181818181817,2025-12-23,20.0,8.0,1
C00241,Varun Patel,varun.patel241@example.com,27,Female,Patna,East,2024-06-03,Active,1.0,828.18,355.84,828.18,2025-05-12,1.0,233.0,1
C00242,Aanya Patel,aanya.patel242@example.com,33,Female,Surat,West,2025-05-01,Active,11.0,4045.48,1346.18,367.7709090909091,2025-11-28,18.0,33.0,1
C00243,Divya Smith,divya.smith243@example.com,40,Female,Amritsar,North,2024-04-18,Active,8.0,3940.69,1004.35,492.58625,2025-12-07,18.0,24.0,1
C00244,Mia Williams,mia.williams244@example.com,43,Other,Chandigarh,North,2023-07-12,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00245,Rahul Patel,rahul.patel245@example.com,22,Female,Goa,West,2023-04-16,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00246,Sanjay Miller,sanjay.miller246@example.com,31,Male,Kolkata,East,2023-02-10,Active,6.0,1712.1799999999998,471.94,285.3633333333333,2025-09-07,10.0,115.0,1
C00247,Sanjay Smith,sanjay.smith247@example.com,30,Other,Surat,West,2023-06-12,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00248,Meera Anderson,meera.anderson248@example.com,28,Female,Ranchi,East,2024-11-26,Active,2.0,873.6,423.36,436.8,2025-08-27,8.0,126.0,1
C00249,Aditya Kumar,aditya.kumar249@example.com,52,Other,Kolkata,East,2024-11-25,Active,2.0,374.74,126.67,187.37,2025-08-11,2.0,142.0,1
C00250,Isabella Singh,isabella.singh250@example.com,39,Female,Guwahati,East,2023-03-25,Active,6.0,1821.86,549.14,303.6433333333333,2025-11-06,11.0,55.0,1
C00251,Neha Miller,neha.miller251@example.com,22,Other,Chennai,South,2024-11-09,Active,6.0,1632.27,436.97,272.045,2025-03-21,9.0,285.0,1
C00252,Kavya Joshi,kavya.joshi252@example.com,44,Other,Lucknow,North,2025-03-21,Active,4.0,1084.3600000000001,418.3,271.09000000000003,2025-06-26,5.0,188.0,1
C00253,James Taylor,james.taylor253@example.com,56,Other,Mysuru,South,2024-06-23,Active,5.0,1899.19,729.1600000000001,379.838,2025-12-13,11.0,18.0,1
C00254,Ishita Sharma,ishita.sharma254@example.com,45,Female,Goa,West,2023-11-13,Active,18.0,5808.5,2030.28,322.69444444444446,2025-12-12,31.0,19.0,1
C00255,Michael Brown,michael.brown255@example.com,19,Male,Chennai,South,2023-08-20,Inactive,13.0,10493.4,2823.4,807.1846153846153,2025-11-06,38.0,55.0,1
C00256,Neha Kumar,neha.kumar256@example.com,30,Other,Hyderabad,South,2025-02-28,Active,9.0,2517.66,1017.36,279.74,2025-11-06,17.0,55.0,1
C00257,Aditya Anderson,aditya.anderson257@example.com,47,Other,Dehradun,North,2023-05-15,Active,2.0,4054.73,1496.87,2027.365,2024-08-22,5.0,496.0,1
C00258,Priya Moore,priya.moore258@example.com,27,Other,Bengaluru,South,2025-04-08,Inactive,1.0,139.63,60.03,139.63,2024-10-10,2.0,447.0,1
C00259,Meera Das,meera.das259@example.com,39,Other,Mumbai,West,2025-01-06,Active,5.0,722.22,262.58,144.44400000000002,2025-04-28,8.0,247.0,1
C00260,Neha Anderson,neha.anderson260@example.com,42,Other,Goa,West,2025-03-13,Active,2.0,1181.57,341.81,590.785,2025-06-09,5.0,205.0,1
C00261,Sophia Brown,sophia.brown261@example.com,25,Male,Chennai,South,2024-01-12,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00262,Michael Nair,michael.nair262@example.com,34,Female,Surat,West,2024-05-29,Active,3.0,170.32,49.26,56.77333333333333,2025-05-21,4.0,224.0,1
C00263,Sophia Davis,sophia.davis263@example.com,18,Male,Bengaluru,South,2025-06-12,Active,1.0,319.57,92.18,319.57,2024-05-30,1.0,580.0,1
C00264,Kavya Kumar,kavya.kumar264@example.com,24,Other,Ahmedabad,West,2025-05-16,Active,2.0,326.83000000000004,134.99,163.41500000000002,2024-07-28,3.0,521.0,1
C00265,Arjun Anderson,arjun.anderson265@example.com,32,Male,Lucknow,North,2023-10-07,Active,10.0,4820.7,1383.2900000000002,482.07,2025-12-17,15.0,14.0,1
C00266,Arjun Rao,arjun.rao266@example.com,22,Female,Kochi,South,2025-06-24,Active,1.0,340.16,134.26,340.16,2025-07-25,2.0,159.0,1
C00267,Aanya Joshi,aanya.joshi267@example.com,51,Other,Chandigarh,North,2024-01-18,Active,5.0,613.27,145.92,122.654,2025-07-28,6.0,156.0,1
C00268,Sneha Sharma,sneha.sharma268@example.com,20,Female,Lucknow,North,2023-04-12,Inactive,14.0,4019.17,1138.07,287.0835714285714,2025-11-11,24.0,50.0,1
C00269,Rahul Patel,rahul.patel269@example.com,30,Female,Bhubaneswar,East,2025-04-29,Active,1.0,117.58,19.66,117.58,2025-08-04,4.0,149.0,1
C00270,Pooja Malhotra,pooja.malhotra270@example.com,36,Other,Mysuru,South,2023-01-06,Inactive,5.0,1133.59,200.29000000000002,226.718,2025-09-25,7.0,97.0,1
C00271,Rohan Singh,rohan.singh271@example.com,49,Other,Lucknow,North,2025-01-14,Active,20.0,9598.6,2895.3,479.93,2025-12-24,42.0,7.0,1
C00272,Michael Nair,michael.nair272@example.com,20,Male,Mumbai,West,2023-11-05,Active,21.0,8236.49,2581.2,392.2138095238095,2025-12-16,31.0,15.0,1
C00273,Daniel Davis,daniel.davis273@example.com,46,Female,Kochi,South,2023-03-06,Active,2.0,293.11,111.6,146.555,2025-04-06,3.0,269.0,1
C00274,Kavya Sharma,kavya.sharma274@example.com,35,Other,Goa,West,2024-06-11,Active,1.0,151.68,48.68,151.68,2025-11-06,2.0,55.0,1
C00275,Meera Sharma,meera.sharma275@example.com,25,Other,Chennai,South,2023-12-28,Active,1.0,112.34,34.89,112.34,2024-06-14,1.0,565.0,1
C00276,Olivia Wilson,olivia.wilson276@example.com,39,Male,Pune,West,2024-06-20,Inactive,4.0,1293.75,349.4,323.4375,2025-01-21,6.0,344.0,1
C00277,Kavya Smith,kavya.smith277@example.com,36,Other,Amritsar,North,2024-07-21,Active,4.0,1102.23,347.51,275.5575,2025-12-09,10.0,22.0,1
C00278,Daniel Joshi,daniel.joshi278@example.com,28,Female,Mumbai,West,2023-09-17,Active,8.0,3359.56,1266.19,419.945,2025-12-14,17.0,17.0,1
C00279,Ishita Rao,ishita.rao279@example.com,35,Other,Kolkata,East,2024-11-03,Active,2.0,520.84,82.2,260.42,2025-01-30,3.0,335.0,1
C00280,Aanya Das,aanya.das280@example.com,31,Other,Bhubaneswar,East,2023-12-13,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00281,Nikhil Moore,nikhil.moore281@example.com,36,Female,Mysuru,South,2024-10-08,Active,4.0,799.7,243.72,199.925,2025-08-06,5.0,147.0,1
C00282,James Anderson,james.anderson282@example.com,41,Female,Hyderabad,South,2023-02-07,Active,5.0,1794.67,686.93,358.934,2025-11-12,9.0,49.0,1
C00283,David Patel,david.patel283@example.com,50,Female,Jaipur,North,2023-11-14,Active,6.0,1523.79,422.6,253.965,2025-10-27,11.0,65.0,1
C00284,Aanya Anderson,aanya.anderson284@example.com,22,Other,Ahmedabad,West,2023-07-15,Active,3.0,613.45,159.93,204.48333333333335,2024-10-10,6.0,447.0,1
C00285,Aditya Mehta,aditya.mehta285@example.com,56,Male,Dehradun,North,2025-03-29,Active,1.0,1394.83,450.15,1394.83,2025-05-04,2.0,241.0,1
C00286,Nikhil Joshi,nikhil.joshi286@example.com,18,Female,Nagpur,West,2023-07-11,Active,4.0,3747.42,1866.58,936.855,2025-08-31,10.0,122.0,1
C00287,Mia Smith,mia.smith287@example.com,33,Female,Ahmedabad,West,2025-03-31,Active,1.0,1346.27,534.77,1346.27,2025-09-13,3.0,109.0,1
C00288,Meera Davis,meera.davis288@example.com,40,Male,Mumbai,West,2024-07-12,Active,2.0,1148.24,184.57999999999998,574.12,2025-12-23,4.0,8.0,1
C00289,Aditya Wilson,aditya.wilson289@example.com,37,Female,Delhi,North,2023-11-10,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00290,James Malhotra,james.malhotra290@example.com,28,Female,Pune,West,2024-04-02,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00291,Meera Mehta,meera.mehta291@example.com,32,Other,Guwahati,East,2025-03-21,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00292,Daniel Joshi,daniel.joshi292@example.com,30,Female,Dehradun,North,2024-06-09,Active,1.0,25.53,3.99,25.53,2025-08-22,1.0,131.0,1
C00293,Rahul Davis,rahul.davis293@example.com,29,Other,Hyderabad,South,2025-03-11,Active,9.0,3424.0499999999997,1447.04,380.45,2025-07-02,15.0,182.0,1
C00294,Sneha Anderson,sneha.anderson294@example.com,43,Other,Hyderabad,South,2024-01-11,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00295,Rahul Wilson,rahul.wilson295@example.com,38,Female,Amritsar,North,2024-01-15,Active,7.0,2545.3199999999997,632.79,363.6171428571428,2025-09-25,11.0,97.0,1
C00296,Rahul Smith,rahul.smith296@example.com,28,Female,Amritsar,North,2024-02-12,Active,6.0,3909.09,775.35,651.515,2025-12-02,9.0,29.0,1
C00297,Ananya Sharma,ananya.sharma297@example.com,43,Other,Bhubaneswar,East,2023-07-10,Active,3.0,1360.68,329.08,453.56,2025-06-10,5.0,204.0,1
C00298,Ananya Mehta,ananya.mehta298@example.com,38,Female,Goa,West,2024-12-21,Active,21.0,9612.54,3014.69,457.74000000000007,2025-12-15,39.0,16.0,1
C00299,Rohan Kumar,rohan.kumar299@example.com,43,Male,Ranchi,East,2025-05-23,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00300,Nikhil Reddy,nikhil.reddy300@example.com,41,Other,Mysuru,South,2025-05-15,Inactive,7.0,3608.73,1373.37,515.5328571428571,2025-11-20,12.0,41.0,1
C00301,Kavya Johnson,kavya.johnson301@example.com,26,Female,Kolkata,East,2023-11-04,Inactive,17.0,9339.72,2941.23,549.395294117647,2025-12-13,31.0,18.0,1
C00302,Sanjay Rao,sanjay.rao302@example.com,29,Male,Chennai,South,2023-07-25,Active,8.0,1757.3600000000001,576.22,219.67000000000002,2025-11-14,10.0,47.0,1
C00303,Aarav Das,aarav.das303@example.com,42,Other,Kochi,South,2024-08-09,Active,3.0,1043.34,218.04,347.78,2025-09-02,7.0,120.0,1
C00304,David Reddy,david.reddy304@example.com,41,Male,Coimbatore,South,2023-11-13,Active,2.0,422.89,144.33,211.445,2025-10-13,4.0,79.0,1
C00305,Meera Anderson,meera.anderson305@example.com,34,Female,Goa,West,2025-04-23,Active,1.0,185.51,73.16,185.51,2025-04-11,1.0,264.0,1
C00306,Daniel Reddy,daniel.reddy306@example.com,36,Female,Chennai,South,2024-04-22,Active,4.0,1225.9499999999998,586.97,306.48749999999995,2025-10-08,9.0,84.0,1
C00307,David Anderson,david.anderson307@example.com,47,Other,Bhubaneswar,East,2024-10-17,Active,4.0,984.8900000000001,373.81,246.22250000000003,2025-11-06,5.0,55.0,1
C00308,Sanjay Patel,sanjay.patel308@example.com,29,Male,Kochi,South,2024-06-14,Active,2.0,104.33,37.87,52.165,2025-12-27,3.0,4.0,1
C00309,Aditya Moore,aditya.moore309@example.com,40,Male,Bengaluru,South,2023-12-21,Inactive,5.0,3409.56,1411.9899999999998,681.912,2025-07-23,9.0,161.0,1
C00310,Vikram Gupta,vikram.gupta310@example.com,32,Other,Kolkata,East,2024-07-18,Active,4.0,621.35,183.23000000000002,155.3375,2025-07-11,8.0,173.0,1
C00311,Kavya Reddy,kavya.reddy311@example.com,32,Other,Guwahati,East,2024-10-18,Active,5.0,1045.02,423.42,209.004,2025-03-16,10.0,290.0,1
C00312,Olivia Davis,olivia.davis312@example.com,45,Other,Bengaluru,South,2024-09-11,Active,6.0,1289.61,305.93,214.93499999999997,2025-12-03,8.0,28.0,1
C00313,Arjun Patel,arjun.patel313@example.com,43,Other,Delhi,North,2025-02-28,Active,8.0,2249.39,782.53,281.17375,2025-09-07,24.0,115.0,1
C00314,Meera Davis,meera.davis314@example.com,43,Other,Coimbatore,South,2023-02-01,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C00315,Pooja Rao,pooja.rao315@example.com,48,Other,Patna,East,2024-02-20,Active,1.0,59.04,22.12,59.04,2024-10-16,2.0,441.0,1
C00316,Aanya Verma,aanya.verma316@example.com,35,Female,Dehradun,North,2024-03-01,Active,1.0,427.61,53.03,427.61,2025-07-18,3.0,166.0,1
C00317,Divya Singh,divya.singh317@example.com,41,Female,Chennai,South,2025-06-01,Active,4.0,656.98,137.27,164.245,2025-07-20,4.0,164.0,1
C00318,Rahul Anderson,rahul.anderson318@example.com,31,Female,Ranchi,East,2024-06-11,Active,11.0,6147.6,2117.25,558.8727272727273,2025-11-21,16.0,40.0,1
C00319,Nikhil Kumar,nikhil.kumar319@example.com,38,Female,Bhubaneswar,East,2024-04-05,Active,9.0,1887.68,775.0799999999999,209.74222222222224,2025-12-30,18.0,1.0,1
C00320,Neha Joshi,neha.joshi320@example.com,33,Other,Delhi,North,2024-03-04,Active,4.0,2163.84,990.28,540.96,2025-12-31,8.0,0.0,1
